date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,predicted_price
2014-06-07 00:00:00,490000.0,3.0,3.0,1730,2940,3.0,0,0,3,1730,0,1985,0,2639 NW 86th St,Seattle,WA 98117,USA,466385.7878899819
2014-06-07 00:00:00,611000.0,6.0,2.5,3820,53173,1.0,0,0,4,2040,1780,1974,0,820 Idylwood Dr SW,Issaquah,WA 98027,USA,847107.78915574
2014-06-07 00:00:00,462000.0,4.0,2.5,3070,6432,2.0,0,0,3,3070,0,2006,0,3474 Wells Ave S,Renton,WA 98055,USA,755313.0303274828
2014-06-08 00:00:00,540000.0,4.0,2.5,1780,4169,2.0,0,0,3,1780,0,1994,0,25025 SE 42nd St,Issaquah,WA 98029,USA,388590.0489194134
2014-06-08 00:00:00,260000.0,4.0,2.5,1811,4381,2.0,0,0,3,1811,0,2007,0,16603 113th Ave SE,Renton,WA 98055,USA,397313.7315186897
2014-06-08 00:00:00,510000.0,4.0,2.25,2450,62290,2.0,0,0,3,2450,0,1976,0,18121 197th Pl NE,Woodinville,WA 98077,USA,549071.1470579843
2014-06-08 00:00:00,567500.0,3.0,2.5,2300,7398,2.0,0,0,3,2300,0,2001,0,7075-7131 Thompson Ave SE,Snoqualmie,WA 98065,USA,591904.9879326129
2014-06-08 00:00:00,445000.0,2.0,1.0,1440,3225,1.0,0,0,3,960,480,1915,0,1608 N 50th St,Seattle,WA 98103,USA,379885.24222898803
2014-06-08 00:00:00,684680.0,4.0,2.25,2370,9360,2.0,0,0,4,2370,0,1979,0,16314 NE 46th St,Redmond,WA 98052,USA,612921.3599155201
2014-06-08 00:00:00,2700000.0,4.0,3.25,4420,7850,2.0,1,4,3,3150,1270,2001,0,17834 SE 40th Pl,Bellevue,WA 98008,USA,1763931.6673426544
2014-06-08 00:00:00,455000.0,3.0,1.0,1300,3550,1.5,0,0,3,1300,0,1927,2011,5606 8th Ave NE,Seattle,WA 98105,USA,302431.8058131776
2014-06-08 00:00:00,540000.0,5.0,3.0,2870,4369,2.0,0,0,3,2090,780,2007,0,11175 NE 162nd St,Bothell,WA 98011,USA,638262.8621238449
2014-06-08 00:00:00,530000.0,3.0,2.75,3400,7200,2.0,0,2,3,2470,930,2009,0,353 Bronson Way NE,Renton,WA 98056,USA,1015342.6416085023
2014-06-09 00:00:00,410000.0,3.0,1.0,1410,5060,1.0,0,0,4,910,500,1956,0,10711 Ashworth Ave N,Seattle,WA 98133,USA,370264.26692334877
2014-06-09 00:00:00,450000.0,3.0,1.75,1640,13500,1.0,0,0,3,1110,530,1940,1996,12016 23rd Ave NE,Seattle,WA 98125,USA,367792.2909183803
2014-06-09 00:00:00,609900.0,4.0,2.5,3190,7399,2.0,0,0,3,3190,0,2006,0,27465 254th Way SE,Maple Valley,WA 98038,USA,788999.4466495027
2014-06-09 00:00:00,648000.0,4.0,2.5,2380,13435,2.0,0,0,3,2380,0,1992,0,3008 233rd Ave SE,Issaquah,WA 98075,USA,554519.0052753319
2014-06-09 00:00:00,550000.0,3.0,2.5,2260,4165,2.0,0,0,3,2260,0,2005,0,24811 SE 19th St,Sammamish,WA 98075,USA,582320.4531396116
2014-06-09 00:00:00,347000.0,3.0,1.75,1240,8050,1.0,0,0,4,1240,0,1978,2000,22207 Daeila Dr,Sammamish,WA 98074,USA,313533.3166883703
2014-06-09 00:00:00,1635000.0,5.0,3.5,4220,26784,1.0,0,0,3,2110,2110,1958,2006,400 Detwiller Ln,Bellevue,WA 98004,USA,967422.9871199187
2014-06-09 00:00:00,1339000.0,4.0,2.5,4250,19387,2.0,0,2,4,3260,990,1972,0,9426 SE 52nd St,Mercer Island,WA 98040,USA,1253095.2486985654
2014-06-09 00:00:00,288350.0,3.0,1.5,1860,7963,1.0,0,0,3,1200,660,1963,2008,5162 S 170th St,Tukwila,WA 98188,USA,435861.98627357977
2014-06-09 00:00:00,1150000.0,3.0,2.5,2850,10474,1.0,0,0,4,1730,1120,1954,1979,9824 NE 13th St,Bellevue,WA 98004,USA,764906.9529443687
2014-06-09 00:00:00,525000.0,3.0,3.0,2470,36445,2.0,0,0,4,2470,0,1980,0,25616 SE 152nd St,Issaquah,WA 98027,USA,676399.7976567992
2014-06-09 00:00:00,250250.0,3.0,2.25,2210,8000,2.0,0,0,4,2210,0,1969,0,3652 SW 328th St,Federal Way,WA 98023,USA,624843.4581126546
2014-06-09 00:00:00,341000.0,4.0,1.75,1920,7665,1.0,0,0,4,1500,420,1975,0,16016 SE 173rd St,Renton,WA 98058,USA,450938.6304880191
2014-06-09 00:00:00,700000.0,4.0,3.0,3150,7778,2.0,0,0,3,3150,0,2000,0,24012 SE 13th Pl,Sammamish,WA 98075,USA,773010.744438088
2014-06-09 00:00:00,390000.0,4.0,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,16518-16526 147th Ave SE,Renton,WA 98058,USA,692798.1531701564
2014-06-09 00:00:00,539950.0,3.0,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0,3600-3698 Wells Ave N,Renton,WA 98056,USA,636541.3783581192
2014-06-09 00:00:00,552000.0,2.0,2.5,1380,951,3.0,0,0,3,1380,0,2006,0,5010 Greenwood Ave N,Seattle,WA 98103,USA,428825.16763273557
2014-06-09 00:00:00,250000.0,5.0,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0,2134 Montgomery Ave,Enumclaw,WA 98022,USA,588032.3201767665
2014-06-09 00:00:00,502000.0,3.0,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0,16805 NE 12th St,Bellevue,WA 98008,USA,330225.97579042305
2014-06-09 00:00:00,480000.0,4.0,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0,16905 33rd Ave SW,Burien,WA 98166,USA,743671.8999743985
2014-06-09 00:00:00,378500.0,2.0,1.0,730,7528,1.0,0,0,3,730,0,1946,0,2048 NE 97th St,Seattle,WA 98115,USA,174911.03197688435
2014-06-09 00:00:00,1350000.0,4.0,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0,9213 SE 68th St,Mercer Island,WA 98040,USA,922569.9984554801
2014-06-09 00:00:00,1900000.0,4.0,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0,13117 NE 33rd St,Bellevue,WA 98005,USA,991225.2477898174
2014-06-09 00:00:00,605000.0,3.0,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013,16901-17007 NE 160th Pl,Woodinville,WA 98072,USA,842375.0104810646
2014-06-09 00:00:00,307550.0,4.0,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0,11717 SE 234th Pl,Kent,WA 98031,USA,444661.5790775033
2014-06-09 00:00:00,304700.0,2.0,1.0,740,5995,1.0,0,0,4,740,0,1949,1985,13715 Wallingford Ave N,Seattle,WA 98133,USA,235400.97535656823
2014-06-09 00:00:00,568000.0,3.0,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0,5404-5410 Beach Dr SW,Seattle,WA 98136,USA,547163.0005286221
2014-06-09 00:00:00,385000.0,3.0,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000,14407 88th Ave NE,Kirkland,WA 98034,USA,254220.08509032882
2014-06-09 00:00:00,345000.0,3.0,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0,717 N 95th St,Seattle,WA 98103,USA,323266.5188333452
2014-06-09 00:00:00,435000.0,3.0,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0,1021 NE 120th St,Seattle,WA 98125,USA,495076.83740370884
2014-06-09 00:00:00,579000.0,2.0,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0,12524 231st Ave NE,Redmond,WA 98053,USA,492101.97603747924
2014-06-09 00:00:00,236000.0,3.0,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006,3802 I Pl NE,Auburn,WA 98002,USA,283424.6531824406
2014-06-09 00:00:00,305100.0,3.0,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,18429 W Lake Desire Dr SE,Renton,WA 98058,USA,395414.2864625999
2014-06-09 00:00:00,368000.0,3.0,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972,15303 75th Ave NE,Kenmore,WA 98028,USA,446057.8297829344
2014-06-09 00:00:00,255000.0,2.0,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0,22018 8th Pl S,Des Moines,WA 98198,USA,533407.9509420769
2014-06-09 00:00:00,400000.0,2.0,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999,3922 SW Kenyon St,Seattle,WA 98136,USA,293244.3164874527
2014-06-09 00:00:00,440000.0,3.0,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994,13749 1st Ave NE,Seattle,WA 98125,USA,541976.3069311116
2014-06-09 00:00:00,417000.0,2.0,1.0,920,6600,1.0,0,0,3,920,0,1919,2003,6321 51st Ave S,Seattle,WA 98118,USA,229637.02360518742
2014-06-09 00:00:00,435000.0,2.0,1.0,800,5000,1.0,0,0,3,800,0,1906,2014,1111 NW 64th St,Seattle,WA 98107,USA,196308.19660519343
2014-06-09 00:00:00,475000.0,4.0,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998,19523 53rd Ave NE,Lake Forest Park,WA 98155,USA,513964.53504293645
2014-06-09 00:00:00,563500.0,4.0,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0,15415 279th Pl NE,Duvall,WA 98019,USA,674674.6140783881
2014-06-09 00:00:00,285000.0,3.0,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000,20615 SE 334th St,Auburn,WA 98092,USA,401553.51546763687
2014-06-09 00:00:00,471000.0,4.0,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006,275 SE 10th Cir,North Bend,WA 98045,USA,542236.5325261145
2014-06-09 00:00:00,500000.0,4.0,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,16725 NE 22nd St,Bellevue,WA 98008,USA,560436.8177033255
2014-06-09 00:00:00,640000.0,3.0,2.5,2140,8925,2.0,0,0,3,2140,0,1991,0,23359 NE 24th Pl,Sammamish,WA 98074,USA,545398.7855581265
2014-06-09 00:00:00,442500.0,4.0,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0,27518 NE 147th Ln,Duvall,WA 98019,USA,494279.0711180038
2014-06-09 00:00:00,213400.0,3.0,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0,11002 SE 180th St,Renton,WA 98055,USA,289681.37049384083
2014-06-09 00:00:00,831000.0,4.0,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993,3912 Ashworth Ave N,Seattle,WA 98103,USA,497362.7979672634
2014-06-09 00:00:00,325000.0,3.0,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0,14329 275th Ave NE,Duvall,WA 98019,USA,283838.9724561538
2014-06-09 00:00:00,425000.0,2.0,1.0,910,4635,1.0,0,0,4,910,0,1905,0,6311-6399 28th Ave NW,Seattle,WA 98107,USA,284665.56127566996
2014-06-09 00:00:00,550000.0,4.0,2.5,2700,5100,1.0,0,0,4,1440,1260,1968,0,3946 SW Portland St,Seattle,WA 98136,USA,668354.5329121761
2014-06-09 00:00:00,599950.0,4.0,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,0,24702 132nd Ct SE,Kent,WA 98042,USA,1041716.8752717213
2014-06-09 00:00:00,1225000.0,4.0,2.5,2740,16007,2.0,0,0,3,2740,0,1984,0,2557 Medina Cir,Medina,WA 98039,USA,655764.1103029179
2014-06-09 00:00:00,750000.0,4.0,3.25,2050,5000,2.0,0,0,4,1370,680,1987,0,427 27th Ave E,Seattle,WA 98112,USA,515369.8027875611
2014-06-09 00:00:00,290000.0,4.0,3.0,2390,4500,2.0,0,0,3,2390,0,1974,0,312 Wells Ave N,Renton,WA 98057,USA,558055.5130922693
2014-06-09 00:00:00,270000.0,4.0,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0,2820 V Ct SE,Auburn,WA 98002,USA,405642.3865323844
2014-06-09 00:00:00,229950.0,4.0,1.75,1300,21000,1.0,0,0,4,1300,0,1969,0,32838 38th Ave S,Federal Way,WA 98001,USA,266536.64937989856
2014-06-09 00:00:00,234999.0,3.0,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994,4725 S 172nd St,SeaTac,WA 98188,USA,288495.2255319488
2014-06-09 00:00:00,265000.0,2.0,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012,32823 NE 195th St,Duvall,WA 98019,USA,238389.68006507133
2014-06-09 00:00:00,367300.0,4.0,2.75,2190,14937,2.0,0,0,3,2190,0,1993,0,4816 S 277th Pl,Auburn,WA 98001,USA,497286.9015724757
2014-06-09 00:00:00,550000.0,3.0,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000,929 24th Ave,Seattle,WA 98122,USA,318791.6459502553
2014-06-09 00:00:00,743700.0,4.0,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000,21306 NE 69th Ct,Redmond,WA 98053,USA,608962.7779865225
2014-06-09 00:00:00,352750.0,2.0,1.75,1060,1241,2.0,0,0,3,960,100,2008,0,323 25th Ave S,Seattle,WA 98144,USA,304988.3504878339
2014-06-09 00:00:00,403950.0,2.0,1.0,710,1136,2.0,0,0,4,710,0,1943,0,2360 Fairview Ave E,Seattle,WA 98102,USA,268519.0983643312
2014-06-09 00:00:00,980000.0,4.0,2.5,2730,4800,1.5,0,0,5,2230,500,1909,1988,2518 1st Ave W,Seattle,WA 98119,USA,753319.0809393432
2014-06-09 00:00:00,585000.0,4.0,1.75,2470,131790,2.0,0,2,3,2470,0,1937,1999,18206 McLean Rd SW,Vashon,WA 98070,USA,631586.9425891014
2014-06-09 00:00:00,554000.0,3.0,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004,1829 140th Ave SE,Bellevue,WA 98005,USA,403561.53793599096
2014-06-09 00:00:00,546000.0,3.0,2.5,1530,3464,2.0,0,0,3,1530,0,1998,2006,15004 NE 8th Pl,Bellevue,WA 98007,USA,374467.61503028416
2014-06-09 00:00:00,280000.0,2.0,1.75,1610,158558,1.5,0,0,2,1610,0,1948,0,7704 376th Ave SE,Snoqualmie,WA 98065,USA,296780.9921188465
2014-06-09 00:00:00,212500.0,2.0,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0,12450 2nd Ave S,Seattle,WA 98168,USA,300523.8343635154
2014-06-09 00:00:00,739000.0,4.0,2.5,2800,246114,2.0,0,0,3,2800,0,1999,0,6209 284th Way NE,Carnation,WA 98014,USA,542890.2383909678
2014-06-09 00:00:00,428000.0,3.0,2.0,1310,2550,1.0,0,0,3,780,530,1986,0,8519 Fremont Ave N,Seattle,WA 98103,USA,277656.3379747467
2014-06-09 00:00:00,965000.0,4.0,2.25,3160,34560,1.0,0,0,4,3160,0,1981,0,14461 156th Ave NE,Woodinville,WA 98072,USA,785119.3740960314
2014-06-09 00:00:00,364900.0,3.0,3.0,2500,8304,2.0,0,0,3,2500,0,1997,0,13124 SE 223rd Ct,Kent,WA 98031,USA,644083.9496070864
2014-06-09 00:00:00,559000.0,3.0,1.5,2070,5386,1.0,0,0,4,1140,930,1948,0,8328 14th Ave NW,Seattle,WA 98117,USA,553996.1749338177
2014-06-09 00:00:00,213000.0,4.0,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0,32835 38th Ct SW,Federal Way,WA 98023,USA,353758.3973156733
2014-06-09 00:00:00,620000.0,3.0,2.5,2590,7237,2.0,0,0,3,2590,0,2004,2003,11331 19th Ave NE,Seattle,WA 98125,USA,674724.9305801957
2014-06-09 00:00:00,240000.0,4.0,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978,9817 26th Ave SW,Seattle,WA 98106,USA,412436.6347235887
2014-06-09 00:00:00,852500.0,3.0,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,0,14008 SE 45th Ct,Bellevue,WA 98006,USA,702358.3052271529
2014-06-09 00:00:00,600000.0,3.0,2.5,2630,77972,2.0,0,0,3,2630,0,2004,2003,31611 NE Cherry Valley Rd,Duvall,WA 98019,USA,646176.7727738554
2014-06-09 00:00:00,410000.0,3.0,2.5,1960,4400,2.0,0,0,3,1960,0,2006,0,33823 SE Odell St,Snoqualmie,WA 98065,USA,496605.9831455047
2014-06-09 00:00:00,328000.0,3.0,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004,31720 NE 123rd St,Duvall,WA 98019,USA,331703.8680436425
2014-06-09 00:00:00,625000.0,3.0,1.75,2210,16200,1.0,0,0,3,1390,820,1958,2004,2022 123rd Ave SE,Bellevue,WA 98005,USA,528872.2881698152
2014-06-09 00:00:00,649950.0,4.0,2.5,2350,63162,2.0,0,0,4,2350,0,1994,0,21601-21799 NE 175th St,Woodinville,WA 98077,USA,574640.6620055372
2014-06-09 00:00:00,235000.0,3.0,1.0,1590,13000,1.5,0,0,3,1590,0,1944,0,13726-13736 8th Ave SW,Burien,WA 98166,USA,379822.3788336046
2014-06-09 00:00:00,489000.0,3.0,3.5,1500,1249,2.0,0,0,3,1240,260,2004,2003,6008 14th Ave NW,Seattle,WA 98107,USA,358433.3133830969
2014-06-09 00:00:00,536000.0,3.0,2.5,1900,6224,2.0,0,0,3,1900,0,2005,0,1706 251st Pl SE,Sammamish,WA 98075,USA,478459.24044962216
2014-06-09 00:00:00,400000.0,4.0,3.5,2370,3692,2.5,0,0,3,2370,0,2013,1923,3704 NE 14th St,Renton,WA 98056,USA,567908.5026678359
2014-06-09 00:00:00,398000.0,3.0,2.5,1720,1715,2.0,0,0,3,1240,480,2004,2003,6006 41st Ave SW,Seattle,WA 98136,USA,429657.3994443426
2014-06-09 00:00:00,379000.0,4.0,1.5,2020,7560,1.0,0,0,4,2020,0,1960,2001,11303 146th Ave SE,Renton,WA 98059,USA,481707.0373701041
2014-06-09 00:00:00,345000.0,2.0,1.5,1340,1210,2.0,0,0,3,1120,220,2008,0,1718-1748 21st Ave S,Seattle,WA 98144,USA,387063.9832775434
2014-06-09 00:00:00,365000.0,3.0,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0,2803 SW Bataan St,Seattle,WA 98126,USA,451922.7519276964
2014-06-09 00:00:00,315000.0,3.0,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0,2202 SW Elmgrove St,Seattle,WA 98106,USA,361262.6409179261
2014-06-10 00:00:00,571000.0,4.0,2.0,2750,7807,1.5,0,0,5,2250,500,1916,0,12042 38th Ave NE,Seattle,WA 98125,USA,761689.5432685798
2014-06-10 00:00:00,1025000.0,5.0,4.0,3760,28040,2.0,0,0,3,3760,0,1983,2009,4143 118th Ave NE,Kirkland,WA 98033,USA,870055.8420846534
2014-06-10 00:00:00,695000.0,3.0,2.75,2540,4694,2.0,0,0,3,2540,0,2005,0,1306 236th Pl NE,Sammamish,WA 98074,USA,659716.0300603905
2014-06-10 00:00:00,225000.0,3.0,1.75,1760,26055,1.0,0,0,3,920,840,1979,2014,18035 SE 262nd Pl,Covington,WA 98042,USA,394932.50650796
2014-06-10 00:00:00,740000.0,3.0,2.5,3000,25341,2.0,0,0,3,3000,0,1995,0,7617 245th Way NE,Redmond,WA 98053,USA,781459.441062592
2014-06-10 00:00:00,315000.0,4.0,2.5,1930,9643,2.0,0,0,4,1930,0,1992,0,12108 SE 218th Pl,Kent,WA 98031,USA,485059.7876037457
2014-06-10 00:00:00,1230000.0,4.0,2.5,3040,7000,2.0,0,0,3,3040,0,2001,0,7024 SE 20th St,Mercer Island,WA 98040,USA,746433.9887216853
2014-06-10 00:00:00,420000.0,2.0,1.0,860,3880,1.0,0,0,4,860,0,1916,0,7743 27th Ave NW,Seattle,WA 98117,USA,270828.45058930427
2014-06-10 00:00:00,310000.0,3.0,1.75,1420,7650,1.0,0,0,4,1100,320,1984,0,2714 NE 4th Ct,Renton,WA 98056,USA,365108.3109034832
2014-06-10 00:00:00,700000.0,3.0,2.0,2080,3880,1.0,0,0,5,1160,920,1954,0,7735 27th Ave NW,Seattle,WA 98117,USA,610107.1605624852
2014-06-10 00:00:00,269000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,23620 SE 243rd Pl,Maple Valley,WA 98038,USA,382610.011334468
2014-06-10 00:00:00,369990.0,4.0,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0,2125 NE 6th Cir,Renton,WA 98056,USA,438264.6790282156
2014-06-10 00:00:00,800000.0,3.0,2.25,1620,4500,2.0,0,0,4,1620,0,1926,1993,2565-2599 3rd Ave W,Seattle,WA 98119,USA,458509.94278314884
2014-06-10 00:00:00,569000.0,5.0,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,1998,5011 NE 180th St,Lake Forest Park,WA 98155,USA,937581.4389027925
2014-06-10 00:00:00,175000.0,6.0,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0,416 SW 130th St,Burien,WA 98146,USA,285191.9881732169
2014-06-10 00:00:00,440000.0,3.0,1.5,1290,1286,3.0,0,0,3,1290,0,2000,0,4507 Linden Ave N,Seattle,WA 98103,USA,354891.41814251896
2014-06-10 00:00:00,435000.0,5.0,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0,4309 327th Pl SE,Fall City,WA 98024,USA,342986.7726696915
2014-06-10 00:00:00,345000.0,3.0,1.75,1540,6909,1.0,0,0,4,920,620,1955,2009,16000-16098 15th Ave NE,Shoreline,WA 98155,USA,399759.59699172725
2014-06-10 00:00:00,558000.0,4.0,2.0,2180,3870,1.0,0,0,3,1020,1160,1900,2005,729 23rd Ave,Seattle,WA 98122,USA,468300.2299984428
2014-06-10 00:00:00,475000.0,2.0,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009,5050-5132 Foster Ave SE,Auburn,WA 98092,USA,374404.1968703867
2014-06-10 00:00:00,490000.0,3.0,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0,15 Mt Pilchuck Ave NW,Issaquah,WA 98027,USA,571821.6502723794
2014-06-10 00:00:00,335000.0,3.0,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000,4618 NE 22nd Pl,Renton,WA 98059,USA,652395.6557501405
2014-06-10 00:00:00,350000.0,2.0,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,17404 94th Ave SW,Vashon,WA 98070,USA,421740.45914947917
2014-06-10 00:00:00,100000.0,4.0,1.0,1120,2685,1.0,0,0,3,860,260,1939,1969,1006 N 5th St,Renton,WA 98057,USA,175308.3323379382
2014-06-10 00:00:00,417500.0,4.0,1.0,1390,10800,1.5,0,0,4,1390,0,1941,1998,115 NW 132nd St,Seattle,WA 98177,USA,323984.5180706788
2014-06-10 00:00:00,253000.0,3.0,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,2003,4056 S 151st St,Tukwila,WA 98188,USA,485414.43312133406
2014-06-10 00:00:00,1240000.0,5.0,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998,4007 48th Ave NE,Seattle,WA 98105,USA,625083.2271011882
2014-06-10 00:00:00,490000.0,4.0,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,26529 161st Ave SE,Covington,WA 98042,USA,796764.2348983637
2014-06-10 00:00:00,470000.0,3.0,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,5319 NE 201st Pl,Lake Forest Park,WA 98155,USA,552484.955871228
2014-06-10 00:00:00,483300.0,4.0,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009,3911 147th Ave SE,Bellevue,WA 98006,USA,244272.91132465005
2014-06-10 00:00:00,659000.0,3.0,2.5,2510,6320,2.0,0,0,3,2510,0,1996,0,2651 230th Ave SE,Sammamish,WA 98075,USA,652421.1640780463
2014-06-10 00:00:00,480000.0,4.0,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006,3149 35th Ave S,Seattle,WA 98144,USA,510164.87629555294
2014-06-10 00:00:00,165000.0,3.0,1.0,970,6600,1.0,0,0,3,970,0,1965,1993,13240 Occidental Ave S,Burien,WA 98168,USA,187103.24337367277
2014-06-10 00:00:00,659500.0,3.0,1.75,1820,5500,1.0,0,0,4,1620,200,1957,2001,4115 NE 62nd St,Seattle,WA 98115,USA,480431.82601114
2014-06-10 00:00:00,219900.0,3.0,1.0,970,7742,1.0,0,0,4,970,0,1967,0,31716 6th Ave S,Federal Way,WA 98003,USA,243229.32318789267
2014-06-10 00:00:00,315000.0,2.0,1.0,1740,3622,1.0,0,0,4,950,790,1924,0,5237 Martin Luther King Jr Way S,Seattle,WA 98118,USA,522013.8971782834
2014-06-10 00:00:00,250000.0,3.0,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0,12033 SE 223rd Dr,Kent,WA 98031,USA,356884.2491651957
2014-06-10 00:00:00,268000.0,2.0,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002,3010 S Holden St,Seattle,WA 98108,USA,361766.18022312
2014-06-10 00:00:00,380000.0,4.0,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,236 NW 176th Pl,Shoreline,WA 98177,USA,325930.43531606765
2014-06-10 00:00:00,499000.0,2.0,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003,637 NW 74th St,Seattle,WA 98117,USA,317252.42261764605
2014-06-10 00:00:00,285000.0,2.0,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,15923 Vashon Hwy SW,Vashon,WA 98070,USA,422890.7475121387
2014-06-10 00:00:00,183000.0,3.0,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0,3301 20th St SE,Auburn,WA 98092,USA,338558.18254042155
2014-06-10 00:00:00,1070000.0,3.0,3.0,2940,4622,2.0,0,0,4,2230,710,1988,0,4814 University View Pl NE,Seattle,WA 98105,USA,828455.0147488307
2014-06-10 00:00:00,429000.0,3.0,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA,373873.7329492698
2014-06-10 00:00:00,403000.0,2.0,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993,3242 15th Ave S,Seattle,WA 98144,USA,339453.12831645453
2014-06-10 00:00:00,375500.0,3.0,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,3005 NE 194th St,Lake Forest Park,WA 98155,USA,342153.12693006126
2014-06-10 00:00:00,1795000.0,5.0,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003,5355 84th Pl SE,Mercer Island,WA 98040,USA,1369322.2860674574
2014-06-10 00:00:00,516200.0,3.0,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934,4836 S Findlay St,Seattle,WA 98118,USA,617947.8938367136
2014-06-10 00:00:00,385000.0,4.0,1.75,1720,8750,1.0,0,0,3,860,860,1971,0,9813 NE 140th St,Kirkland,WA 98034,USA,336500.0144486063
2014-06-10 00:00:00,515000.0,3.0,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0,8230 NE 125th Ct,Kirkland,WA 98034,USA,450622.8893210909
2014-06-10 00:00:00,375000.0,4.0,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0,475 S 190th St,Burien,WA 98148,USA,508286.8671929352
2014-06-10 00:00:00,650000.0,4.0,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0,7014 NE 139th St,Kirkland,WA 98034,USA,666913.5308024148
2014-06-10 00:00:00,306888.0,2.0,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013,2314 Blaine Ave NE,Renton,WA 98056,USA,289247.08357103687
2014-06-10 00:00:00,870000.0,4.0,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006,1919 Fairmount Ave SW,Seattle,WA 98126,USA,884905.0607702275
2014-06-10 00:00:00,310000.0,4.0,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993,2109 N 161st Pl,Shoreline,WA 98133,USA,366903.2928360513
